,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position
425,Sharrod Ford\fordsh02,2004-05,Clemson,ACC,32,32,28.8,5.8,11.3,.512,5.8,11.2,.517,0.0,0.1,.000,3.3,5.7,.585,3.4,4.7,8.2,1.1,0.8,2.1,2.6,2.9,14.9,,8.86,4,206,102,Forward
426,Pops Mensah-Bonsu\mensapo01,2005-06,George Washington,A-10,23,22,25.3,4.4,7.8,.564,4.4,7.8,.564,0.0,0.0,,3.8,7.1,.534,2.7,4.0,6.7,0.8,0.4,1.7,2.3,2.8,12.6,,-0.33,4,206,108,Forward
427,Kevinn Pinkney\pinknke01,2004-05,Nevada,WAC,31,31,29.2,4.7,8.7,.543,4.6,8.2,.561,0.1,0.5,.214,3.0,4.0,.744,2.5,5.2,7.7,1.2,1.3,0.8,1.6,2.2,12.5,,3.02,4,208,111,Forward
428,Kevin Durant\duranke01,2006-07,Texas,Big 12,35,35,35.9,8.7,18.5,.473,6.4,12.7,.505,2.3,5.8,.404,6.0,7.3,.816,3.0,8.1,11.1,1.3,1.9,1.9,2.8,2.0,25.8,,6.12,1,206,97,Forward
429,Marreese Speights\speigma01,2007-08,Florida,SEC,36,36,24.3,6.0,9.6,.624,6.0,9.6,.624,0.0,0.0,,2.5,3.6,.692,2.6,5.5,8.1,0.9,0.4,1.4,1.7,2.3,14.5,,4.98,2,208,111,Center
430,Jordan Crawford\crawfjo02,,Indiana,,30,8,25.3,3.6,8.1,.440,2.6,5.4,.478,1.0,2.7,.366,1.6,2.1,.746,1.1,2.2,3.4,2.3,0.9,0.2,1.9,1.6,9.7,,,4,193,88,Guard
431,Shayne Whittington\whittsh01,2013-14,Western Michigan,MAC,31,31,31.8,6.1,11.5,.527,5.9,10.5,.562,0.2,1.1,.182,3.8,4.9,.770,2.4,6.5,8.9,1.1,0.8,1.5,1.9,2.4,16.1,,-1.45,4,211,113,Center
432,D.J. Augustin\augusdj01,2007-08,Texas,Big 12,38,38,37.3,6.4,14.5,.439,4.4,9.4,.471,1.9,5.1,.381,4.6,5.8,.783,0.5,2.4,2.9,5.8,1.2,0.0,2.8,1.6,19.2,,8.59,2,183,81,Guard
433,Tracy Murray\murratr01,1991-92,UCLA,Pac-10,33,33,32.8,7.3,13.5,.538,4.9,8.8,.559,2.4,4.7,.500,4.5,5.6,.800,,,7.0,1.8,1.6,0.9,2.1,2.6,21.4,,9.81,3,201,102,Forward
434,Wade Baldwin\baldwwa01,2015-16,Vanderbilt,SEC,33,30,30.4,4.1,9.6,.427,2.8,6.5,.437,1.2,3.1,.406,4.7,5.9,.799,0.4,3.6,4.0,5.2,1.2,0.3,2.8,2.6,14.1,,8.68,2,190,88,Guard
435,Horace Grant\grantho01,1986-87,Clemson,ACC,31,28,32.6,8.3,12.6,.656,8.2,12.5,.657,0.0,0.1,.500,4.5,6.3,.708,,,9.6,2.0,1.2,0.8,2.2,2.6,21.0,,3.56,4,208,97,Forward
436,Quinton Ross\rossqu01,2002-03,SMU,WAC,30,30,35.2,6.4,14.1,.453,5.0,9.4,.530,1.4,4.7,.298,6.1,7.7,.793,2.6,3.8,6.4,2.1,1.5,0.8,2.1,2.2,20.3,,1.76,4,198,88,Guard
437,Malcolm Brogdon\brogdma01,2015-16,Virginia,ACC,37,37,34.1,6.2,13.6,.457,4.2,8.4,.498,2.0,5.2,.391,3.8,4.2,.897,0.5,3.5,4.1,3.1,0.9,0.2,1.4,2.1,18.2,,11.12,4,196,98,Guard
438,Dejounte Murray\murrade01,2015-16,Washington,Pac-12,34,34,33.5,5.9,14.3,.416,4.9,10.8,.457,1.0,3.5,.288,3.2,4.9,.663,1.4,4.6,6.0,4.4,1.8,0.3,3.2,2.6,16.1,,8.12,1,196,77,Guard
439,Guy Rucker\ruckegu01,1998-99,Iowa,Big Ten,29,,16.4,2.7,5.7,.479,2.7,5.7,.479,0.0,0.0,,1.3,2.1,.607,,,3.9,0.4,0.3,0.9,,,6.7,,11.43,3,211,120,Center
440,Hassan Whiteside\whiteha01,2009-10,Marshall,CUSA,34,23,26.1,4.9,9.4,.524,4.8,9.2,.522,0.1,0.1,.600,3.2,5.5,.588,2.7,6.2,8.9,0.3,0.6,5.4,1.9,2.4,13.1,,1.57,1,213,106,Center
441,Tyrone Wallace\wallaty01,2015-16,California,Pac-12,28,25,32.2,5.4,12.3,.440,4.5,9.3,.486,0.9,3.0,.298,3.6,5.5,.649,1.0,4.3,5.3,4.4,1.0,0.4,2.6,2.3,15.3,,7.87,4,196,90,Guard
442,Anthony Tolliver\tollian01,2006-07,Creighton,MVC,33,33,31.6,4.8,9.5,.506,4.7,8.9,.526,0.1,0.6,.211,3.7,5.7,.658,2.2,4.4,6.7,1.9,0.7,1.7,2.0,3.1,13.4,,6.24,4,203,108,Center
443,Patrick Patterson\pattepa01,2009-10,Kentucky,SEC,38,38,33.0,5.7,9.8,.575,5.0,8.0,.626,0.6,1.8,.348,2.4,3.4,.692,3.1,4.4,7.4,0.9,0.7,1.3,1.1,1.6,14.3,,6.82,3,206,106,Forward
444,Aaron Miles\milesaa01,2004-05,Kansas,Big 12,30,30,33.1,2.9,6.3,.457,1.5,3.6,.426,1.3,2.7,.500,2.2,2.8,.788,0.6,2.9,3.5,7.2,1.7,0.3,3.1,1.9,9.3,,10.85,4,185,79,Guard
445,Jrue Holiday\holidjr01,2008-09,UCLA,Pac-10,35,35,27.1,3.2,7.1,.450,2.4,4.6,.528,0.8,2.5,.307,1.3,1.8,.726,1.3,2.5,3.8,3.7,1.6,0.5,2.1,2.1,8.5,,7.18,1,190,81,Guard
446,Hamady N'Diaye\ndiayha01,2009-10,Rutgers,Big East,32,25,28.3,3.6,6.2,.579,3.6,6.2,.579,0.0,0.0,,2.3,3.8,.617,2.4,4.8,7.1,0.4,0.4,4.5,1.5,2.9,9.4,,5.91,4,213,106,Center
447,Derrick McKey\mckeyde01,1986-87,Alabama,SEC,33,33,36.3,7.5,12.9,.581,6.8,11.4,.603,0.6,1.5,.420,3.0,3.5,.862,,,7.5,1.8,1.4,2.3,2.5,2.4,18.6,,8.99,3,206,92,Forward
448,Jon Brockman\brockjo01,2008-09,Washington,Pac-10,34,34,30.5,5.6,10.6,.526,5.6,10.6,.528,0.0,0.0,.000,3.7,5.8,.640,4.2,7.3,11.5,1.1,0.9,0.1,1.9,3.0,14.9,,8.19,4,201,115,Forward
449,Trey Johnson\johnstr01,,Alcorn State,,29,26,28.8,3.5,8.4,.414,2.3,5.6,.414,1.2,2.8,.415,2.8,3.6,.781,0.5,1.9,2.4,2.7,0.0,0.0,2.4,1.6,11.0,,,5,196,98,Guard
450,Chris Taft\taftch01,2004-05,Pitt,Big East,29,29,26.5,5.5,9.4,.580,5.5,9.4,.580,0.0,0.0,,2.3,4.0,.586,3.0,4.5,7.5,0.8,0.4,1.7,1.6,1.7,13.3,,5.73,2,208,117,Forward
451,Rodney White\whitero02,2000-01,Charlotte,CUSA,28,26,30.9,6.7,13.8,.487,5.5,10.4,.533,1.2,3.4,.347,4.1,5.7,.713,1.8,4.7,6.5,1.5,1.2,0.7,2.9,2.6,18.7,,7.91,1,206,107,Forward
452,Matt Carroll\carroma01,2002-03,Notre Dame,Big East,34,34,33.9,6.3,14.3,.441,3.4,7.2,.475,2.9,7.1,.407,4.0,4.7,.844,0.9,4.1,5.0,1.6,1.1,0.1,1.6,2.2,19.5,,9.43,4,198,96,Guard
453,Festus Ezeli\ezelife01,2011-12,Vanderbilt,SEC,26,22,23.2,3.4,6.3,.539,3.4,6.3,.539,0.0,0.0,,3.2,5.3,.604,2.4,3.5,5.9,0.3,0.4,2.0,2.2,3.2,10.1,,8.04,4,211,115,Center
454,Terrance Roberson\roberte01,1999-00,Fresno State,WAC,33,,34.3,5.5,12.9,.425,2.8,5.6,.503,2.7,7.3,.365,2.7,3.2,.846,,,4.9,4.1,1.2,0.4,3.1,2.3,16.3,,3.58,4,201,97,Forward
455,Jordan Sibert\siberjo01,,Ohio State,,49,2,9.8,0.9,2.9,.298,0.4,1.2,.356,0.4,1.7,.256,0.4,0.7,.545,0.3,0.9,1.2,0.7,0.4,0.0,0.6,0.9,2.5,,,6,193,84,Guard
456,Mangok Mathiang\mathima01,2016-17,Louisville,ACC,33,19,20.8,3.2,5.9,.531,3.2,5.9,.531,0.0,0.0,,1.5,2.3,.671,2.6,3.4,6.0,0.7,0.5,1.1,1.2,2.5,7.8,,11.15,4,208,99,Forward
457,Scott Machado\machasc01,2011-12,Iona,MAAC,33,33,35.5,4.7,9.5,.495,3.5,6.5,.537,1.2,3.0,.404,3.0,3.7,.811,0.9,4.0,4.9,9.9,1.6,0.2,3.3,2.6,13.6,,-1.82,4,185,81,Guard
458,Jerry Stackhouse\stackje01,1994-95,UNC,ACC,34,33,34.4,6.3,12.2,.517,5.2,9.6,.546,1.1,2.6,.411,5.4,7.6,.712,,,8.2,2.7,1.5,1.7,3.3,2.2,19.2,,13.01,2,198,98,Forward
459,Sam Young\youngsa01,2008-09,Pitt,Big East,36,36,31.8,7.3,14.4,.502,5.8,10.4,.552,1.5,4.0,.372,3.2,4.3,.740,1.9,4.3,6.3,1.1,1.0,0.8,2.4,1.7,19.2,,8.61,4,198,99,Forward
460,Desmond Ferguson\fergude01,,Missouri,,22,,5.9,0.7,1.9,.366,0.3,0.6,.462,0.4,1.3,.321,0.1,0.3,.286,,,0.6,0.5,0.1,0.0,,,1.9,,,6,201,92,Guard
461,Tyler Dorsey\dorsety01,2016-17,Oregon,Pac-12,39,39,30.0,4.8,10.4,.467,2.6,5.1,.513,2.3,5.3,.423,2.7,3.6,.755,0.8,2.6,3.5,1.7,0.8,0.1,1.5,1.5,14.6,,8.38,2,193,81,Guard
462,Seth Curry\curryse01,,Liberty,,35,34,36.5,6.9,16.7,.417,4.0,8.3,.488,2.9,8.4,.347,3.4,4.1,.832,0.7,3.7,4.4,2.3,1.4,0.3,2.3,1.5,20.2,,,6,188,83,Guard
463,Taurean Green\greenta01,2006-07,Florida,SEC,40,40,33.2,3.9,8.7,.444,1.8,3.6,.497,2.1,5.1,.406,3.5,4.2,.849,0.2,2.2,2.4,3.7,1.1,0.0,2.7,1.5,13.3,,7.33,3,183,80,Guard
464,Brandan Wright\wrighbr03,2006-07,UNC,ACC,37,37,27.4,6.2,9.5,.646,6.2,9.5,.646,0.0,0.0,,2.4,4.2,.567,2.1,4.1,6.2,1.0,1.0,1.8,1.6,1.5,14.7,,9.30,1,206,92,Forward
465,Ruben Garces\garceru01,1996-97,Providence,Big East,35,,25.8,4.3,7.9,.538,4.3,7.9,.538,0.0,0.0,,1.0,2.4,.417,,,7.8,0.7,0.8,1.5,,,9.5,,8.32,2,206,111,Center
466,Dominic McGuire\mcguido01,,California,,54,27,20.4,2.4,5.4,.452,2.4,4.9,.485,0.1,0.5,.143,0.9,1.7,.500,1.4,2.7,4.2,1.3,0.5,1.0,1.6,1.9,5.8,,,5,206,99,Guard
467,Mike Batiste\batismi01,1998-99,Arizona State,Pac-10,22,,,7.0,13.7,.507,6.1,11.3,.538,0.9,2.4,.358,1.9,3.2,.600,,,6.9,2.4,1.3,0.7,2.5,3.5,16.7,,8.25,3,203,102,Forward
468,Semaj Christon\chrisse01,2013-14,Xavier,Big East,34,34,35.3,5.9,12.4,.479,5.4,10.9,.491,0.6,1.4,.388,4.6,6.9,.668,0.4,2.2,2.7,4.2,1.3,0.2,2.6,2.1,17.0,,8.13,2,190,86,Guard
469,Antonio Harvey\harvean01,,Southern Illinois,,34,,21.1,3.0,6.5,.464,3.0,,,0.0,,,0.9,1.9,.484,,,5.2,0.6,0.4,2.1,1.1,3.3,6.9,,,4,211,102,Forward
470,Elton Brand\brandel01,1998-99,Duke,ACC,39,,29.3,6.5,10.5,.620,6.5,10.5,.620,0.0,0.0,,4.6,6.6,.707,,,9.8,1.1,1.3,2.2,1.7,2.5,17.7,,10.13,2,203,124,Center
471,Russell Westbrook\westbru01,2007-08,UCLA,Pac-10,39,34,33.8,4.7,10.0,.465,4.0,8.1,.497,0.7,2.0,.338,2.7,3.8,.713,1.6,2.4,3.9,4.3,1.6,0.2,2.5,2.4,12.7,,7.71,2,190,84,Guard
472,Brian Cardinal\cardibr01,1999-00,Purdue,Big Ten,32,29,29.5,4.3,10.4,.411,3.0,6.5,.455,1.3,3.9,.339,4.1,5.3,.769,,,6.3,2.2,2.0,0.3,2.3,2.7,13.9,,9.56,4,203,111,Forward
473,Justise Winslow\winslju01,2014-15,Duke,ACC,39,39,29.1,4.4,9.1,.486,3.3,6.3,.516,1.2,2.8,.418,2.6,4.0,.641,1.3,5.2,6.5,2.1,1.3,0.9,1.8,2.8,12.6,,9.87,1,198,102,Forward
474,Charlie Ward\wardch01,1993-94,Florida State,ACC,16,16,35.9,3.8,10.4,.365,2.5,5.3,.476,1.3,5.2,.253,1.6,2.5,.625,,,3.9,4.9,2.8,0.1,2.6,2.3,10.5,,7.22,4,188,86,Guard
475,Jermareo Davidson\davidje01,2006-07,Alabama,SEC,30,30,32.3,5.0,12.2,.407,4.8,11.7,.414,0.1,0.5,.250,3.9,5.0,.775,2.1,6.1,8.2,1.5,0.8,2.3,1.7,1.8,14.0,,6.24,4,208,104,Forward
476,Lee Nailon\nailole01,1998-99,TCU,WAC,31,,31.9,8.6,16.9,.508,8.5,16.4,.515,0.1,0.5,.267,5.5,7.7,.715,,,9.3,2.5,1.2,0.9,3.2,3.6,22.8,,4.90,2,206,107,Forward
477,Maurice Evans\evansma01,,Wichita State,,59,,32.3,5.8,13.5,.428,3.8,8.2,.461,2.0,5.3,.377,3.5,4.7,.750,,,4.6,1.4,0.9,0.5,,,17.1,,,5,196,99,Forward
478,Melvin Sanders\sandeme01,2002-03,Oklahoma State,Big 12,32,32,31.5,4.8,11.0,.442,3.1,5.9,.526,1.7,5.0,.342,1.5,2.2,.676,1.3,3.5,4.8,1.6,1.7,0.3,1.7,2.8,12.9,,8.46,3,196,95,Guard
479,Blake Griffin\griffbl01,2008-09,Oklahoma,Big 12,35,35,33.3,8.6,13.1,.654,8.5,12.9,.659,0.1,0.2,.375,5.5,9.3,.590,3.9,10.5,14.4,2.3,1.1,1.2,3.3,2.5,22.7,,6.88,2,208,113,Forward
480,Coty Clarke\clarkco01,2013-14,Arkansas,SEC,34,30,22.1,3.1,7.0,.441,2.4,5.3,.444,0.7,1.7,.431,2.5,3.1,.810,1.4,4.2,5.6,2.4,1.5,0.5,1.3,3.0,9.4,,5.57,2,201,105,Forward
481,Anthony Johnson\johnsan02,1996-97,College of Charleston,TAAC,32,,34.3,4.9,9.8,.505,4.0,7.5,.536,0.9,2.3,.405,3.1,3.9,.794,,,3.5,7.2,1.6,0.3,,,13.9,,-6.85,4,190,86,Guard
482,Khalid El-Amin\elamikh01,1999-00,UConn,Big East,35,,31.9,5.6,13.6,.411,3.8,8.5,.443,1.8,5.1,.356,3.1,3.4,.892,,,3.1,5.2,1.7,0.1,2.7,2.1,16.0,,7.58,3,178,90,Guard
483,Zach LaVine\lavinza01,2013-14,UCLA,Pac-12,37,1,24.4,3.4,7.8,.441,2.1,4.3,.494,1.3,3.5,.375,1.3,1.8,.691,0.5,2.1,2.5,1.8,0.9,0.2,1.1,2.0,9.4,,7.62,1,196,81,Guard
484,Michael Stewart\stewami01,1996-97,California,Pac-10,32,,20.6,2.6,5.0,.522,2.6,5.0,.522,0.0,0.0,,1.1,2.1,.529,,,5.0,0.3,0.3,1.8,1.1,2.6,6.3,,10.03,4,208,104,Forward
485,Frank Kaminsky\kaminfr01,2014-15,Wisconsin,Big Ten,39,39,33.6,6.8,12.5,.547,5.8,9.9,.581,1.1,2.6,.416,4.0,5.1,.780,1.5,6.7,8.2,2.6,0.8,1.5,1.6,1.7,18.8,,10.29,4,213,109,Center
486,Sterling Brown\brownst02,2001-02,Washington,Pac-10,14,0,4.9,0.7,1.4,.526,0.5,0.7,.700,0.2,0.6,.333,0.3,0.4,.667,0.4,0.4,0.8,0.5,0.3,0.0,0.2,1.1,1.9,,10.10,2,193,86,Guard
487,Russ Smith\smithru01,2013-14,Louisville,AAC,37,36,29.3,6.1,13.0,.468,4.2,8.1,.517,1.9,4.9,.387,4.1,5.9,.705,0.8,2.5,3.3,4.6,2.0,0.1,2.8,2.5,18.2,,4.79,4,183,74,Guard
488,Othello Hunter\hunteot01,2007-08,Ohio State,Big Ten,37,37,27.3,4.3,7.2,.596,4.2,6.9,.607,0.1,0.2,.250,1.3,2.4,.545,2.5,4.0,6.5,0.8,0.6,1.5,1.4,2.4,9.9,,7.97,2,203,102,Forward
489,Darvin Ham\hamda01,1995-96,Texas Tech,SWC,32,32,23.5,3.6,6.2,.581,3.6,6.2,.584,0.0,0.0,.000,1.9,4.3,.442,,,5.7,1.0,0.6,0.3,1.7,2.3,9.1,,2.11,3,201,99,Forward
490,Cory Alexander\alexaco01,1994-95,Virginia,ACC,20,20,34.6,6.0,13.2,.452,4.3,8.3,.512,1.7,4.9,.351,3.1,4.4,.701,,,4.2,5.5,1.6,0.2,3.9,2.0,16.7,,9.94,4,185,83,Guard
491,Hollis Thompson\thompho01,2011-12,Georgetown,Big East,33,33,31.1,4.7,10.1,.464,2.9,6.0,.487,1.8,4.1,.430,1.7,2.5,.679,1.3,4.2,5.5,1.5,0.7,0.5,1.7,2.2,12.8,,7.69,3,203,96,Forward
492,Kobi Simmons\simmoko01,2016-17,Arizona,Pac-12,37,19,23.5,3.0,7.6,.395,2.1,4.9,.432,0.9,2.6,.327,1.9,2.4,.775,0.4,1.3,1.6,2.0,0.6,0.1,1.2,1.9,8.7,,7.63,1,196,79,Guard
493,Cartier Martin\martica01,2006-07,Kansas State,Big 12,35,18,27.5,5.6,12.2,.460,3.4,6.5,.527,2.2,5.8,.386,3.6,4.5,.799,2.0,2.5,4.4,1.3,0.7,0.2,1.7,2.7,17.1,,5.53,4,201,99,Forward
494,Alonzo Gee\geeal01,2008-09,Alabama,SEC,32,32,32.1,5.5,12.4,.442,4.7,10.1,.460,0.8,2.3,.365,3.2,5.0,.627,2.8,4.4,7.2,1.3,0.9,0.7,2.3,1.9,15.0,,3.99,4,198,99,Forward
495,Chuck Hayes\hayesch01,2004-05,Kentucky,SEC,34,34,29.3,4.2,8.3,.509,4.2,8.0,.522,0.1,0.3,.182,2.4,3.3,.730,3.0,4.7,7.7,2.3,1.8,1.0,1.9,2.2,10.9,,8.10,4,198,108,Forward
496,Deandre Ayton\aytonde01,2017-18,Arizona,Pac-12,35,35,33.5,7.9,12.9,.612,7.5,11.9,.635,0.3,1.0,.343,4.0,5.5,.733,3.4,8.2,11.6,1.6,0.6,1.9,2.0,2.3,20.1,,6.84,1,216,113,Forward
497,Damon Stoudamire\stoudda01,1994-95,Arizona,Pac-10,30,30,36.4,7.4,15.5,.476,3.7,7.5,.489,3.7,8.0,.465,4.3,5.2,.826,,,4.3,7.3,1.7,0.0,4.6,2.0,22.8,,10.39,4,178,77,Guard
498,Marcus Camby\cambyma01,1995-96,UMass,A-10,33,30,30.6,7.8,16.3,.477,7.8,16.0,.484,0.0,0.2,.000,4.9,7.1,.700,,,8.2,1.8,1.0,3.9,2.5,2.6,20.5,,8.92,3,211,99,Center
499,Curtis Borchardt\borchcu01,2001-02,Stanford,Pac-10,29,29,30.9,5.9,10.2,.576,5.5,9.3,.593,0.4,0.9,.407,4.8,7.1,.670,3.8,7.7,11.4,2.0,0.6,2.9,2.0,2.8,16.9,,9.03,3,213,108,Center
500,James Ennis\ennisja01,2012-13,Long Beach State,Big West,33,32,33.1,5.5,11.2,.491,3.8,6.6,.585,1.7,4.7,.357,3.8,4.6,.834,2.0,4.7,6.7,2.1,1.8,1.3,3.0,2.3,16.5,,1.92,2,201,95,Guard
501,Chris Duhon\duhonch01,2003-04,Duke,ACC,37,37,35.4,3.7,8.3,.448,2.9,5.7,.514,0.8,2.6,.302,1.8,2.4,.722,0.8,3.2,4.1,6.1,2.2,0.2,2.8,2.1,10.0,,10.86,4,185,83,Guard
502,Marshall Plumlee\plumlma02,2015-16,Duke,ACC,36,36,30.5,2.9,4.3,.688,2.9,4.3,.688,0.0,0.0,,2.4,4.3,.575,3.3,5.3,8.6,1.1,0.8,1.6,1.1,2.8,8.3,,10.59,4,213,115,Center
503,Norris Cole\coleno01,2010-11,Cleveland State,Horizon,36,36,35.7,7.0,15.9,.439,5.6,11.8,.473,1.4,4.1,.342,6.3,7.4,.853,0.8,5.1,5.8,5.3,2.2,0.1,2.7,2.4,21.7,,1.74,4,188,77,Guard
504,Kelly Olynyk\olynyke01,2012-13,Gonzaga,WCC,32,27,26.4,6.7,10.7,.629,6.4,9.8,.660,0.3,0.9,.300,4.1,5.3,.776,2.4,4.9,7.3,1.7,0.7,1.1,2.4,2.3,17.8,,4.18,3,213,107,Forward
505,Jamil Wilson\wilsoja02,,Oregon,,26,13,16.9,1.8,4.2,.427,1.5,3.0,.487,0.3,1.2,.281,0.8,1.0,.741,1.2,2.0,3.2,1.0,0.5,0.5,1.0,2.1,4.7,,,6,201,104,Forward
506,Brandon Jennings\jennibr01,2003-04,Fort Wayne,Ind,22,1,11.9,0.7,2.0,.333,0.3,1.0,.318,0.4,1.0,.348,0.5,0.5,.833,0.7,1.3,2.0,0.5,0.3,0.0,0.6,0.9,2.2,,0.99,2,198,103,Forward
507,Desmond Penigar\penigde01,2002-03,Utah State,Big West,33,32,27.7,5.8,12.4,.468,4.9,10.0,.494,0.9,2.4,.363,3.2,4.5,.721,2.1,4.5,6.6,0.4,0.9,0.4,1.8,2.1,15.7,,-1.43,2,201,111,Forward
508,Etdrick Bohannon\bohanet01,,Arizona,,24,0,8.5,1.0,2.2,.442,1.0,2.2,.442,0.0,0.0,,0.7,1.3,.548,,,2.2,0.5,0.3,0.6,0.6,1.0,2.6,,,4,206,99,Forward
509,Laron Profit\profila01,1998-99,Maryland,ACC,34,,28.9,5.4,10.8,.503,4.7,8.6,.553,0.7,2.3,.312,2.9,4.4,.676,,,4.8,2.1,2.0,0.4,2.5,2.3,14.5,,9.10,4,196,92,Forward
510,Jason Terry\terryja01,1998-99,Arizona,Pac-10,29,,38.2,7.2,16.3,.443,4.6,9.7,.473,2.6,6.6,.398,4.9,5.8,.839,,,3.3,5.5,2.8,0.2,4.1,1.4,21.9,,8.31,4,188,79,Guard
511,Marcus Morris\morrima03,2010-11,Kansas,Big 12,38,35,28.3,6.3,11.1,.570,5.6,9.1,.620,0.7,2.0,.342,3.9,5.7,.688,2.6,5.0,7.6,1.6,0.8,0.6,1.8,2.6,17.2,,7.62,3,206,106,Forward
512,Sviatoslav Mykhailiuk\mykhasv01,2017-18,Kansas,Big 12,39,39,34.5,5.3,12.1,.434,2.3,5.5,.423,2.9,6.6,.444,1.2,1.4,.804,1.1,2.8,3.9,2.7,1.2,0.3,1.7,2.5,14.6,,11.87,4,203,88,Guard
513,Brad Miller\millebr01,1997-98,Purdue,Big Ten,34,32,29.2,5.6,8.9,.632,5.5,8.6,.644,0.1,0.3,.300,5.9,7.5,.780,,,8.9,2.5,1.2,1.6,3.0,2.7,17.2,,9.23,4,211,110,Center
514,Lindsey Hunter\hunteli01,,Alcorn State,,27,,23.1,2.6,6.6,.393,2.4,5.8,.420,0.1,0.8,.190,0.9,1.2,.719,,,2.5,3.7,1.4,0.1,2.9,1.7,6.2,,,6,188,77,Guard
515,Keith McLeod\mcleoke01,2001-02,Bowling Green State,MAC,33,33,33.6,6.8,15.0,.452,4.1,8.5,.482,2.7,6.5,.412,6.6,8.2,.807,0.8,3.4,4.2,2.7,2.0,0.1,3.1,2.7,22.9,,1.46,4,188,85,Guard
516,D.J. White\whitedj01,2007-08,Indiana,Big Ten,33,33,33.5,6.5,10.8,.605,6.5,10.7,.607,0.0,0.1,.333,4.3,6.2,.689,3.0,7.3,10.3,0.8,0.8,1.6,1.9,2.5,17.4,,6.08,4,206,113,Forward
517,Austin Daye\dayeau01,2008-09,Gonzaga,WCC,34,33,26.3,4.7,9.8,.477,3.6,7.3,.494,1.1,2.5,.429,2.3,3.2,.706,1.1,5.8,6.8,1.1,0.7,2.1,2.1,2.9,12.7,,3.55,2,211,90,Forward
518,Nazr Mohammed\mohamna01,1997-98,Kentucky,SEC,39,,,4.9,8.2,.597,4.9,8.2,.597,0.0,0.0,,2.3,3.5,.652,,,7.2,0.7,0.9,1.9,,,12.0,,9.85,3,208,100,Center
519,Robert Archibald\archiro01,2001-02,Illinois,Big Ten,34,31,22.6,3.4,5.1,.659,3.4,5.1,.663,0.0,0.0,.000,3.9,6.0,.654,2.1,3.5,5.5,1.3,0.7,1.1,2.0,3.6,10.6,,9.94,4,211,113,Center
520,Roshown McLeod\mcleoro01,,St. John's (NY),,57,,19.4,2.9,6.3,.455,2.8,6.0,.465,0.1,0.2,.214,1.3,2.0,.643,,,4.0,1.1,0.7,0.6,1.1,2.6,7.2,,,6,203,100,Forward
521,Ronnie Price\pricero01,,Nicholls State,,25,18,29.8,4.0,10.7,.371,2.5,5.3,.466,1.5,5.4,.276,1.9,2.4,.770,0.6,1.8,2.3,2.9,1.2,0.0,3.5,2.5,11.3,,,6,188,86,Guard
522,Jermaine Jackson\jacksje01,1998-99,Detroit,MW Coll,31,,34.9,4.2,9.8,.430,3.5,7.4,.465,0.8,2.4,.320,4.7,6.3,.749,,,6.4,4.5,1.2,0.2,2.9,1.8,13.9,,-0.14,4,193,92,Guard
523,Don MacLean\macledo01,1991-92,UCLA,Pac-10,32,32,32.3,7.2,14.2,.504,7.0,13.7,.510,0.2,0.5,.353,6.2,6.7,.921,,,7.8,2.1,0.5,0.2,2.6,2.3,20.7,,9.81,4,208,106,Forward
524,Isaiah Taylor\taylois01,2015-16,Texas,Big 12,33,33,30.9,4.8,11.5,.420,4.2,9.6,.440,0.6,1.8,.311,4.8,5.9,.811,0.4,2.4,2.8,5.0,0.9,0.2,1.8,2.7,15.0,,11.71,3,185,77,Guard
525,Kyle Singler\singlky01,2010-11,Duke,ACC,37,37,34.8,5.9,13.8,.430,4.2,8.5,.497,1.7,5.2,.321,3.4,4.2,.806,2.4,4.5,6.8,1.6,0.9,0.3,1.9,2.6,16.9,,8.31,4,203,104,Forward
526,Ryan Hollins\holliry01,2005-06,UCLA,Pac-10,33,24,21.5,2.5,4.1,.619,2.5,4.1,.619,0.0,0.0,,2.0,3.3,.602,2.0,2.8,4.8,0.3,0.2,0.9,1.2,2.5,7.0,,8.27,4,213,104,Center
527,Aaron Gordon\gordoaa01,2013-14,Arizona,Pac-12,38,38,31.2,5.0,10.1,.495,4.6,8.9,.513,0.4,1.2,.356,2.0,4.7,.422,2.7,5.3,8.0,2.0,0.9,1.0,1.4,2.4,12.4,,9.04,1,206,102,Forward
528,Bobby Simmons\simmobo01,2000-01,DePaul,CUSA,29,28,33.8,5.1,11.5,.447,3.0,5.8,.524,2.1,5.7,.370,4.3,5.3,.800,2.6,5.9,8.6,2.5,0.8,0.1,2.1,3.3,16.7,,8.02,3,201,95,Forward
529,Yante Maten\matenya01,2017-18,Georgia,SEC,33,33,34.3,6.3,13.5,.464,5.4,10.9,.493,0.9,2.6,.341,5.8,7.3,.801,3.5,5.1,8.6,1.5,0.5,1.5,2.0,2.2,19.3,,8.87,4,203,108,Forward
530,Shai Gilgeous-Alexander\gilgesh01,2017-18,Kentucky,SEC,37,24,33.7,4.9,10.2,.485,4.3,8.6,.500,0.6,1.5,.404,3.9,4.7,.817,0.9,3.2,4.1,5.1,1.6,0.5,2.7,1.7,14.4,,10.73,1,198,81,Guard
